week_end,week_last_trade_date,regime_filtered,regime_viterbi,hmm_selection_role,hmm_selection_reason,hmm_feature_preset,hmm_selection_mode,hmm_n_states,hmm_n_pca,hmm_cov_type,hmm_selected_seed,filtered_prob_regime_0,smoothed_prob_regime_0,filtered_prob_regime_1,smoothed_prob_regime_1
2022-05-27,2022-05-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9643855350772617,0.9984062644011085,0.03561446492295689,0.0015937355995139229
2022-06-03,2022-06-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9990038460861722,0.9999571851874777,0.000996153913842922,4.2814812241548814e-05
2022-06-10,2022-06-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999198230654717,0.9999965598167421,8.017693438436296e-05,3.440182671048472e-06
2022-06-17,2022-06-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999492218323,0.9999999780175133,5.077816187844964e-07,2.198305040673264e-08
2022-06-24,2022-06-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9991277414009231,0.9999625044046586,0.0008722585993530036,3.749559578857617e-05
2022-07-01,2022-07-01,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998932405508929,0.9999954185673589,0.00010675944893537919,4.5814333770259515e-06
2022-07-08,2022-07-08,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999934734582142,0.9999994820920142,6.526542177790093e-06,5.179082777203042e-07
2022-07-15,2022-07-15,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9854842352750134,0.9964813750828599,0.014515764725021838,0.003518624916298718
2022-07-22,2022-07-22,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.8521848985082102,0.9781674467462328,0.14781510149200697,0.021832553253077116
2022-07-29,2022-07-29,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.6716724177118913,0.9772877546556525,0.328327582287779,0.022712245343578925
2022-08-05,2022-08-05,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9661427007652753,0.9973369157758328,0.03385729923455653,0.0026630842244408457
2022-08-12,2022-08-12,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9090948517575658,0.9956265819566553,0.09090514824228088,0.004373418043753141
2022-08-19,2022-08-19,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9953628605781181,0.9997991176239053,0.004637139421884099,0.00020088237652584064
2022-08-26,2022-08-26,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9994714630603396,0.9999773105437497,0.0005285369393898606,2.2689455871736447e-05
2022-09-02,2022-09-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999927838422332,0.9999996877796126,7.216158165796166e-06,3.1222043567514944e-07
2022-09-09,2022-09-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9991845913370304,0.9999649884465828,0.0008154086625733998,3.50115535589898e-05
2022-09-16,2022-09-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998725270497,0.9999999945302989,1.274727162338039e-07,5.469072985251722e-09
2022-09-23,2022-09-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999999863576,1.0,1.3522592813350194e-11,5.801715690300412e-13
2022-09-30,2022-09-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999898564056,0.9999999995652615,1.0143994245491423e-08,4.352167549858688e-10
2022-10-07,2022-10-07,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.999999959537491,0.9999999982646841,4.0462778713241226e-08,1.7360097574901877e-09
2022-10-14,2022-10-14,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999966476025,0.9999999998562998,3.35276364929873e-09,1.4384652548696071e-10
2022-10-21,2022-10-21,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999978681444,0.9999999999090505,2.132279540366181e-09,9.149900421152433e-11
2022-10-28,2022-10-28,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999831512005289,0.9999992771084064,1.6848799144839728e-05,7.228909372677639e-07
2022-11-04,2022-11-04,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999116298607,0.9999999962092261,8.837000456979428e-08,3.7914820938610705e-09
2022-11-11,2022-11-11,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999983058883825,0.9999999268675337,1.6941119953419241e-06,7.31316384307091e-08
2022-11-18,2022-11-18,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9994088937719651,0.9999744981883265,0.0005911062280534903,2.5501811622975037e-05
2022-11-25,2022-11-25,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9995154927522693,0.9999791923164825,0.0004845072478054529,2.0807682676641534e-05
2022-12-02,2022-12-02,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999497190346354,0.9999978375440794,5.028096520783676e-05,2.162455500929204e-06
2022-12-09,2022-12-09,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9997718741937252,0.9999901971430788,0.00022812580625213317,9.802857231094015e-06
2022-12-16,2022-12-16,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998691507321221,0.9999943853484462,0.0001308492680133452,5.6146509142296775e-06
2022-12-23,2022-12-23,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998567545947,0.9999999938536348,1.4324537580781494e-07,6.1457899265310845e-09
2022-12-30,2022-12-30,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999998634584792,0.9999999941392161,1.3654193617494638e-07,5.860005354968779e-09
2023-01-06,2023-01-06,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999699283245329,0.9999987079417385,3.0071674955192123e-05,1.2920584475074911e-06
2023-01-13,2023-01-13,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9998631319426216,0.9999941235682713,0.0001368680579442711,5.87643186234942e-06
2023-01-20,2023-01-20,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999425559164286,0.9999975328404128,5.744408305781864e-05,2.4671591847208835e-06
2023-01-27,2023-01-27,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999040607694595,0.9999958801339118,9.593922965970636e-05,4.119866792059341e-06
2023-02-03,2023-02-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999219626243709,0.9999966516426535,7.803737628255606e-05,3.34835751062345e-06
2023-02-10,2023-02-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999336178029,0.9999999971514626,6.638202546602456e-08,2.8480987083727425e-09
2023-02-17,2023-02-17,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999982033112016,0.99999992291487,1.7966887314869973e-06,7.708509834991504e-08
2023-02-24,2023-02-24,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999999079973392,0.999999996052793,9.200332539857673e-08,3.947692323930158e-09
2023-03-03,2023-03-03,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999903739835106,0.9999995870003602,9.626017069890895e-06,4.1300031442584796e-07
2023-03-10,2023-03-10,0,0,project,Best interpretable candidate also has the best validation log-likelihood among survivors — no interpretability/likelihood trade-off to resolve.,regime_core,pipeline,2,8,diag,7,0.9999992604210098,0.9999999682659113,7.395786090243745e-07,3.1734629001645795e-08
